result #	query	article title	article url	article description	total nr of results indicated by Google	Extra settings	
260	“quality of service” site:handsoff.org	Prepared Remarks of Christopher Wolf Co-Chair, Hands Off the ...	http://www.handsoff.org/hoti_docs/news/wolf_021407.pdf	File Format: PDF/Adobe Acrobat - Quick View  falling quality of service . Surfers are most likely to be annoyed by the slowdown in service. And it may only take an unexpected upsurge in video usage to ...  	82		
261	“quality of service” site:handsoff.org	Hands off the  Internet Â» VoIP of the People	http://www.handsoff.org/blog/tiered-service/voip-of-the-people/	... of course, prioritizationâputting voice and other latency and jitter- sensitive traffic in a higher class of service with QoS (quality of service).â ...www.handsoff.org/blog/tiered-service/voip-of-the-people/ - Cached 	82		
262	“quality of service” site:handsoff.org	Hands off the  Internet Â» Snowe-Dorgan	http://www.handsoff.org/blog/category/snowe-dorgan/	... speed, quality of service , and bandwidth that such broadband service provider offers to affiliated content, applications, or services made available via ...  	82		
263	“quality of service” site:handsoff.org	Hands off the  Internet Â» FCC	http://www.handsoff.org/blog/category/fcc/	Even though these arrangements allow participating content and access providers to pay for a higher quality of service , and thus create unequal treatment ...  	82		
264	“quality of service” site:handsoff.org	Before the Federal Communications Commission Washington, D.C. 20554	http://www.handsoff.org/blog/wp-content/uploads/2008/02/2-28%20HOTIReplyComments.pdf	File Format: PDF/Adobe Acrobat - Quick View  strike the appropriate balance to maintain the requisite level of quality of service for their customers, allowing network broadband providers the ability ...  	82		
265	“quality of service” site:handsoff.org	Hands off the  Internet Â» Skype	http://www.handsoff.org/blog/category/skype/	6 Mar 2007 ... said  to kick of the firestorm was that differentiated quality of service ( QOS) is OK, as long as it's available to anyone who will pay. ...www.handsoff.org/blog/category/skype/ - Cached 	82		
266	“quality of service” site:handsoff.org	Hands off the  Internet Â» 2006 Â» October	http://www.handsoff.org/blog/2006/10/	The interviewees in this project have indicated that Quality of Service on the Internet is a complex issue and that net neutrality needs greater analysis in ...  	82		
267	“quality of service” site:handsoff.org	Hands off the  Internet Â» Lifehacker is Like a Box of Chocolates	http://www.handsoff.org/blog/tiered-service/lifehacker-is-like-a-box-of-chocolates/	I think a big issue is that the telecoms want to be able to charge more money for providing essentially a new service via the Internet: Quality of Service  ...  	82		
268	“quality of service” site:handsoff.org	Hands off the  Internet Â» Competition	http://www.handsoff.org/blog/category/competition/page/2/	Specifically, Ou not only looks at the network,  but also how quality of service issues and data exchange among Internet carriers has evolved. ...  	82		
269	“quality of service” site:handsoff.org	A Policy Analysis of Net Neutrality	http://www.handsoff.org/blog/wp-content/uploads/2008/06/Policy_Analysis_of_Net_Neutrality.pdf	File Format: PDF/Adobe Acrobat - Quick View  by S Globerman - Related articles - All 5 versions  applications, fees that are conditional on the â quality of service ,â a ..... service providers to offer a standardized quality of  service will reduce ...  	82		
270	“quality of service” site:handsoff.org	White Paper	http://handsoff.org/hoti_docs/studies/ACI_NN_Final4.pdf	File Format: PDF/Adobe Acrobat - View as HTML  9 May 2007 ... use intelligent traffic controls, quality of service guarantees or offer services for some types of traffic. The effect would mean that ...  	82		
271	“quality of service” site:handsoff.org	ISSUE ANALYSIS NET NEUTRALITY, SMALL BUSINESS, AND BIG GOVERNMENT	http://handsoff.org/hoti_docs/studies/FreedomWorks_Study_61907.pdf	File Format: PDF/Adobe Acrobat - View as HTML  15 Jun 2007 ...  quality of service : âAs originally envisaged, the Internet was not designed for ...  Quality of Service (QoS) is a legitimate concern, ...  	82		
272	“quality of service” site:handsoff.org	Hands off the  Internet Â» 2006 Â» July	http://www.handsoff.org/blog/2006/07/page/2/	A two-tier Internet would be of interest to companies which at the moment are forced to used private networks to get the quality of service they need, ...  	82		
273	“quality of service” site:handsoff.org	Hands off the  Internet Â» Aerosmith and Internet Bandwidth	http://www.handsoff.org/blog/tiered-service/aerosmith-and-internet-bandwidth/	26 Jul 2006 ... traffic times â assuming that the carrier isn't deprioritizing traffic â when quality of service could help if the network is congested. ...  	82		
274	“quality of service” site:handsoff.org	Hands off the  Internet Â» 2007 Â» February	http://www.handsoff.org/blog/2007/02/	It's not going to offer the quality of service that consumers expect,â Vincent Dureau, Google's head of TV technology, said at the Cable Europe Congress. ...  	82		
275	“quality of service” site:thedailyshow.com/watch/wed-july-19-2006/net-neutrality-act	n/a	n/a	n/a	n/a		
276	“quality of service” site:foureyedmonsters.com/neutrality	n/a	n/a	n/a	n/a		
277	“quality of service” site:laquadrature.net/Net_neutrality	n/a	n/a	n/a	n/a		
278	“fairness doctrine” site:en.wikipedia.org/wiki/Network_neutrality	n/a	n/a	n/a	n/a		
279	“fairness doctrine” site:en.wikipedia.org/wiki/Network_neutrality_in_the_United_States	n/a	n/a	n/a	n/a		
280	“fairness doctrine” site:savetheinternet.com	Distraction	https://www.savetheinternet.com/files/fp-FairnessDoctrine.pdf	File Format: PDF/Adobe Acrobat - Quick View  5 thomas W. Hazlett and David W. sosa, Was the Fairness Doctrine a âChilling Effectâ? Evidence from the Postderegulation Radio Market, ...  	61		
281	“fairness doctrine” site:savetheinternet.com	Senate Passes Fairness Doctrine Ban | Free Press	https://www.savetheinternet.com/node/48480	26 Feb 2009 ... WASHINGTON -- The Senate voted to ban the reinstatement of the Fairness Doctrine , a long-defunct broadcasting regulation that was taken off ...https://www.savetheinternet.com/node/48480 - Cached 	61		
282	“fairness doctrine” site:savetheinternet.com	The Fairness Doctrine Distraction | Free Press	https://www.savetheinternet.com/node/48365	Free Press is a national, nonpartisan, nonprofit organization working to reform the media. Through education, organizing and advocacy, we promote diverse ...  	61		
283	“fairness doctrine” site:savetheinternet.com	FCC's Copps: Forget About Fairness Doctrine |  Free Press	https://www.savetheinternet.com/node/57025	FCC's Copps: Forget About Fairness Doctrine . Media Post, May 11, 2009. By Erik Sass. The Democratic acting chairman of the FCC, Michael Copps, ...  	61		
284	“fairness doctrine” site:savetheinternet.com	Resource Library | Free Press- Page 4	https://www.savetheinternet.com/resources/library?page=3	Free Press encourages Congress and the Obama administration to leave the debate over the Fairness Doctrine in the past and pursue policies that have sound ...  	61		
285	“fairness doctrine” site:savetheinternet.com	Localism | Free Press	https://www.savetheinternet.com/taxonomy/term/176	MRC Says It Delivered Almost 400000 Anti- Fairness Doctrine Petitions to Hill ...  Fairness Doctrine 'Debate' Goes Off the Deep End ...  	61		
286	“fairness doctrine” site:savetheinternet.com	Event Information | Free Press	https://www.savetheinternet.com/conference/academic08	... Ownership Consolidation of Broadcast Media, Commercialized Programming of Public Issues and the Necessity for the Return of the Fairness Doctrine  ...  	61		
287	“fairness doctrine” site:savetheinternet.com	For the Press | Free Press- Page 8	https://www.savetheinternet.com/newsroom/for_the_press?page=7	Congress Should Ignore the Fairness Doctrine Distraction. February 24, 2009. WASHINGTON -- Free Press released The Fairness Doctrine Distraction, ...  	61		
288	“fairness doctrine” site:savetheinternet.com	Posts by Tim Karr | Save the Internet	http://www.savetheinternet.com/blog/user/9	The abrogation of the fairness doctrine has distorted editorial content on television and radio, has given radical right-wingers a wedge to destroy public ...  	61		
289	“fairness doctrine” site:savetheinternet.com	Net Neutrality Paranoia an Insult to Conservatives | Save the Internet	http://www.savetheinternet.com/blog/09/09/11/net-neutrality-paranoia-insult-conservatives	11 Sep 2009 ... the same way it sought consolidated control over  the airwaves with the Fairness Doctrine , and the same way it is now seeking that same ...  	61		
290	“fairness doctrine” site:savetheinternet.com	The Structural Imbalance of Talk Radio - Free Press | Media reform ...	https://www.savetheinternet.com/files/talk_radio.pdf	File Format: PDF/Adobe Acrobat - View as HTML  the repeal of the Fairness Doctrine by the Federal Communications Commis- ...... 9 Rendall, Steve, âThe Fairness Doctrine : How We Lost It and Why We Need it ...  	61		
291	“fairness doctrine” site:savetheinternet.com	Conservative Talk Show Hosts Assertions of Liberal Media Don't ...	https://www.savetheinternet.com/node/45929	17 Nov 2008 ... Conservative radio talk show hosts continue to raise fears about the liberal hold on media and the return of the Fairness Doctrine . ...  	61		
292	“fairness doctrine” site:savetheinternet.com	SaveTheInternet.com Archive	http://www.savetheinternet.com/blog/2008/08/13/mcdowell%E2%80%99s-scare-tactics-reach-new-low/	13 Aug 2008 ... In both his speech and the interview that followed McDowell tried to tie the FCC's Comcast decision to the Fairness Doctrine (which at one ...  	61		
293	“fairness doctrine” site:savetheinternet.com	Obama Restates Opposition to Return of Fairness Doctrine |  Free Press	https://www.savetheinternet.com/node/48244	President Barack Obama has reiterated his opposition to reimposing the Fairness Doctrine . This comes in the wake of various reports, commentary and speeches ...  	61		
294	“fairness doctrine” site:savetheinternet.com	Some Democrats Hope to Reinstate Fairness Doctrine |  Free Press	https://www.savetheinternet.com/node/48206	By Tom Troy and Kirk Baird. The Fairness Doctrine , a vestige of an America that had radio and TV but no Internet, could be poised for a comeback. ...  	61		
295	“fairness doctrine” site:savetheinternet.com	public interest | Free Press	https://www.savetheinternet.com/taxonomy/term/900	Fighting Fair Over Fairness Doctrine · Public Airwaves Should Always Be Used to Best Serve the Public Interest · Julius Genachowski to Chair FCC: Prospects ...  	61		
296	“fairness doctrine” site:savetheinternet.com	congress | Free Press- Page 9	https://www.savetheinternet.com/taxonomy/term/91?page=8	Boucher: No Plans  to Reinstate the Fairness Doctrine · Web-Privacy Bill Coming · Â« firstâ¹ previousâ¦5678910111213â¦next âºlast Â» · Syndicate content ...  	61		
297	“fairness doctrine” site:savetheinternet.com	Richard Egenriether | Save the Internet	http://www.savetheinternet.com/story/2134	The abrogation of the fairness doctrine has distorted editorial content on television and radio, has given radical right-wingers a wedge to destroy public ...  	61		
298	“fairness doctrine” site:savetheinternet.com	Michael Copps | Free Press- Page 4	https://www.savetheinternet.com/taxonomy/term/775?page=3	Bozell Calls Out Copps over Fairness Doctrine Issue · Copps Calls for More Frequent License Renewals · NAB Rejects Copps' Call for Three-Year License ...  	61		
299	“fairness doctrine” site:savetheinternet.com	Economy Is FCC's Top Job, Says McDowell | Free Press	https://www.savetheinternet.com/node/57404	25 May 2009 ... Stop Big Media · Media Consolidation · fairness doctrine · fcc · media cross- ownership · Robert McDowell ...https://www.savetheinternet.com/node/57404 - Cached 	61		
300	“fairness doctrine” site:savetheinternet.com	Marvin Ammori | Free Press- Page 3	https://www.savetheinternet.com/taxonomy/term/237?page=2	The Fairness Doctrine Distraction · Tech Wonks Embrace Government Activism in Telecom Policy · Better Prospects Ahead for Net Neutrality? ...  	61		
301	“fairness doctrine” site:savetheinternet.com	Walt Kloefkorn | Save the Internet	http://www.savetheinternet.com/story/1989	I can still remember when broadcast media had some sense of responsibility, not to mention a Fairness Doctrine that required it to be balanced. ...  	61		
302	“fairness doctrine” site:savetheinternet.com	Posts tagged Al Franken | Save the Internet	http://www.savetheinternet.com/blog/archive/all/Al%20Franken	The abrogation of the fairness doctrine has distorted editorial content on television and radio, has given radical right-wingers a wedge to destroy public ...  	61		
303	“fairness doctrine” site:savetheinternet.com	A New Tool for Putting Net Neutrality on the Map | Save the Internet	http://www.savetheinternet.com/blog/09/12/14/new-tool-putting-net-neutrality-map	14 Dec 2009 ... The abrogation of the fairness doctrine has distorted editorial content on television and radio, has given radical right-wingers a wedge to ...  	61		
304	“fairness doctrine” site:savetheinternet.com	David Washburn | Save the Internet	http://www.savetheinternet.com/story/16175	Since the Fairness Doctrine no longer exists on the airwaves providing equal time to all sides of an issue,  let the  fairness be in the freedom of the ...  	61		
305	“fairness doctrine” site:savetheinternet.com	Joseph Bridy | Save the Internet	http://www.savetheinternet.com/story/22735	We have seen how the FCC under Reagan eliminated the ' Fairness Doctrine ' allowing commercial television to trumpet the corporate line at the public and the ...  	61		
306	“fairness doctrine” site:savetheinternet.com	James Fulkerson | Save the Internet	http://www.savetheinternet.com/story/14948	Failure to do so would be an abrogation of the public trust of a kind not seen since the needless abolition of the Fairness Doctrine in the 1980's, ...  	61		
307	“fairness doctrine” site:savetheinternet.com	james opp | Save the Internet	http://www.savetheinternet.com/story/13876	This sounds like another step thaat you people first took by eliminating the Fairness Doctrine with regards to radio and tv. ...  	61		
308	“fairness doctrine” site:savetheinternet.com	Save the Internet | Join the fight for Internet Freedom	http://www.savetheinternet.com/node?page=2009	Just like the Fairness doctrine and consolidation rules, the FCC is ready to jetsom another important measure intended to keep information accessable to the ...  	61		
309	“fairness doctrine” site:savetheinternet.com	Save the Internet	http://www.savetheinternet.com/stories/all?page=897	Corporations don't need any more advantages. While you are at it bring back the fairness doctrine in politics. More Â». Thea McCabe. Weston, Massachusetts ...  	61		
310	“fairness doctrine” site:netneutrality.michaelgeist.ca	n/a	n/a	n/a	n/a		
311	“fairness doctrine” site:wired.com/epicenter/2009/09/net-neutrality-announcement	n/a	n/a	n/a	n/a		
312	“fairness doctrine” site:saveournet.ca	n/a	n/a	n/a	n/a		
313	“fairness doctrine” site:news.cnet.com/Net-neutrality-showdown/2009-1028_3-6055133.html	n/a	n/a	n/a	n/a		
314	“fairness doctrine” site:news.cnet.com/8301-30686_3-10357806-266.html	n/a	n/a	n/a	n/a		
315	“fairness doctrine” site:searchnetworking.techtarget.com/sDefinition/0,,sid7_gci1207194,00.html	n/a	n/a	n/a	n/a		
316	“fairness doctrine” site:thehill.com/blogs//hillicon-valley/605-technology/63875-blackburn-net-neutrality-is-qfairness-doctrine-for-the-internetq	Blackburn: Net neutrality is 'Fairness Doctrine for the Internet ...	http://thehill.com/blogs//hillicon-valley/605-technology/63875-blackburn-net-neutrality-is-qfairness-doctrine-for-the-internetq	20 Oct 2009 ... Marsha Blackburn (R-Tenn. spoke against net neutrality regulations today at an event put on by the Safe Internet Alliance.  	1		
317	“fairness doctrine” site:cbc.ca/technology/story/2009/07/02/f-net-neutrality-faq.html	n/a	n/a	n/a	n/a		
318	“fairness doctrine” site:pbs.org/moyers/moyersonamerica/net/neutrality.html	n/a	n/a	n/a	n/a		
319	“fairness doctrine” site:wearetheweb.org	n/a	n/a	n/a	n/a		
320	“fairness doctrine” site:news.bbc.co.uk/2/hi/8315918.stm	n/a	n/a	n/a	n/a		
321	“fairness doctrine” site:wisegeek.com/what-is-net-neutrality.htm	n/a	n/a	n/a	n/a		
322	“fairness doctrine” site:cybertelecom.org/ci/neutral.htm	n/a	n/a	n/a	n/a		
323	“fairness doctrine” site:arstechnica.com/tech-policy/news/2009/12/big-cable-pro-net-neutrality-arguments-turn-first-amendment-on-its-head.ars	n/a	n/a	n/a	n/a		
324	“fairness doctrine” site:circleid.com/topics/net_neutrality	n/a	n/a	n/a	n/a		
325	“fairness doctrine” site:blogs.wsj.com/digits/2009/10/18/facebook-and-twitter-founders-join-net-neutrality-wars	n/a	n/a	n/a	n/a		
326	“fairness doctrine” site:cnn.com/2009/TECH/10/24/net.neutrality.politics/index.html	n/a	n/a	n/a	n/a		
327	“fairness doctrine” site:publicknowledge.org/issues/network-neutrality	Network Neutrality | Public Knowledge	https://www.publicknowledge.org/issues/network-neutrality	If You Hate the Fairness Doctrine , You Should Love Net Neutrality. Nov 12 2009 - 4:45pm. Content and Its Discontents. Nov 2 2009 - 8:00pm ...  	1		
328	“fairness doctrine” site:freepress.net/policy/internet/net_neutrality	n/a	n/a	n/a	n/a		
329	“fairness doctrine” site:online.wsj.com/article/SB125329467451823485.html	n/a	n/a	n/a	n/a		
330	“fairness doctrine” site:openinternetcoalition.com	n/a	n/a	n/a	n/a		
331	“fairness doctrine” site:techcrunch.com/2008/08/31/the-net-neutrality-debate-all-on-one-page	n/a	n/a	n/a	n/a		
332	“fairness doctrine” site:usatoday.com/tech/news/2009-12-09-netneutrality09_CV_N.htm	n/a	n/a	n/a	n/a		
333	“fairness doctrine” site:handsoff.org	Hands off the  Internet Â» Acknowledging The Debt	http://www.handsoff.org/blog/tiered-service/acknowledging-the-debt/	Their arguments are very much in line with things like McCain-Feingold and the old Fairness Doctrine . Maybe the most surprising critic of net neutrality is ...  	1		
334	“fairness doctrine” site:thedailyshow.com/watch/wed-july-19-2006/net-neutrality-act	n/a	n/a	n/a	n/a		
335	“fairness doctrine” site:foureyedmonsters.com/neutrality	n/a	n/a	n/a	n/a		
336	“fairness doctrine” site:laquadrature.net/Net_neutrality	n/a	n/a	n/a	n/a		
337	“big telecom” site:en.wikipedia.org/wiki/Network_neutrality	n/a	n/a	n/a	n/a		
338	“big telecom” site:en.wikipedia.org/wiki/Network_neutrality_in_the_United_States	n/a	n/a	n/a	n/a		
339	“big telecom” site:savetheinternet.com	The Internet Must Not Become a Segregated Community | Save the ...	http://www.savetheinternet.com/blog/09/12/01/internet-must-not-become-segregated-community	1 Dec 2009 ... of voices to participate in our democratic society, or whether it will be a closed network controlled by the big telecom companies. ...  	56		
340	“big telecom” site:savetheinternet.com	The Battle to Access Information Online | Save the Internet	http://www.savetheinternet.com/blog/09/12/11/battle-access-information-online	11 Dec 2009 ... In retribution, the big telecom interests are sending a message ... FCC regulations would only affect the big Telecom interests and not the ...  	56		
341	“big telecom” site:savetheinternet.com	Musicians Stand Up for Net Neutrality  | Save the Internet	http://www.savetheinternet.com/blog/09/10/20/musicians-stand-net-neutrality	20 Oct 2009 ... Now that we're close to having Net Neutrality become the law of the land, it's  little surprise that the big telecom and cable companies are ...  	56		
342	“big telecom” site:savetheinternet.com	Verizon's scheme to thwart Philly's Wi-Fi plans would harm ...	https://www.savetheinternet.com/release/36	23 Nov 2004 ... The Pennsylvania legislation is a continuation of a nationwide effort by big telecom companies to write their broadband monopolies into law. ...  	56		
343	“big telecom” site:savetheinternet.com	SaveTheInternet.com Archive	http://www.savetheinternet.com/archive/2007/04/	When this bill comes up, make sure he goes up on the Hill and votes against letting the big telecom's take over the Internet.â Rep. Steve Kagen (D-Wis.) ...  	56		
344	“big telecom” site:savetheinternet.com	SaveTheInternet.com Archive	http://www.savetheinternet.com/blog/2008/01/04/setting-the-stage-for-a-people-powered-web-in-2008/	4 Jan 2008 ... âWithout statutory Net Neutrality, there is nothing to prevent big telecom companies from injecting political bias into modern ...  	56		
345	“big telecom” site:savetheinternet.com	Howard Winant | Save the Internet	http://www.savetheinternet.com/story/1731	What special claim to the big telecom companies have to the Internet? None. It was developed by government and universities. Its operations are a public ...  	56		
346	“big telecom” site:savetheinternet.com	Cable industry's campaign of deceit ends in defeat in Arizona ...	https://www.savetheinternet.com/release/59	12 Apr 2005 ... "This bill served as a national barometer for Big Cable and Big Telecom ," said Free Press campaign director Russ Newman. ...  	56		
347	“big telecom” site:savetheinternet.com	SaveTheInternet.com Archive	http://www.savetheinternet.com/archive/2006/07/	That's why the big telecom and cable corporations are lobbying to create a special ..... Lobbyists from big telecom companies such as Verizon and AT&T are ...  	56		
348	“big telecom” site:savetheinternet.com	SaveTheInternet.com Archive	http://www.savetheinternet.com/blog/2006/07/07/stevens-telco-bill-teeters-under-public-scrutiny/	7 Jul 2006 ... Lobbyists from big telecom companies such as Verizon and AT&T are spending like compulsive shoppers on eBay to get their message out. ...  	56		
349	“big telecom” site:savetheinternet.com	Sean Stanhill | Save the Internet	http://www.savetheinternet.com/story/30196	Our school would have to revert to methods of piracy if the servers back home were choked by the big telecom companies lobbying to shape the internet. ...  	56		
350	“big telecom” site:savetheinternet.com	SaveTheInternet.com Archive	http://www.savetheinternet.com/archive/2006/07/20/daily-show-revisits-net-neutrality/	20 Jul 2006 ... That's why the big telecom and cable corporations are lobbying to create a special class of Internet service where, for example, ...  	56		
351	“big telecom” site:savetheinternet.com	ken traughber | Save the Internet	http://www.savetheinternet.com/story/16502	Location Nashville, TNUnited States 36Â° 8' 54.5496" N, 86Â° 57' 8.622" W Your Headline: The Internet Does Not Belong to Big Telecom Co's Net Neutrality is ...  	56		
352	“big telecom” site:savetheinternet.com	Barry Seymour | Save the Internet	http://www.savetheinternet.com/story/1988	The big telecom companies have all the power they need, and then some, to control the discussion and create the agenda.  	56		
353	“big telecom” site:savetheinternet.com	Greg Collins | Save the Internet	http://www.savetheinternet.com/story/7841	Location Coopersville, MIUnited States 43Â° 3' 48.276" N, 85Â° 55' 37.6464" W Your Headline: Big Telecom Attacks American Manufacturing!  	56		
354	“big telecom” site:savetheinternet.com	Save the Internet | Join the fight for Internet Freedom	http://www.savetheinternet.com/	The savetheinternet.com coalition is more than a million everyday people who have banded together with thousands of non-profit organizations, businesses and ...  	56		
355	“big telecom” site:savetheinternet.com	Joseph Hess | Save the Internet	http://www.savetheinternet.com/story/17831	Location East Lansing, MIUnited States 42Â° 44' 6.828" N, 84Â° 29' 1.554" W Your Headline: Don't let Big Telecom control internet access Net Neutrality is ...  	56		
356	“big telecom” site:savetheinternet.com	Concerned Citizen | Save the Internet	http://www.savetheinternet.com/tag/concerned-citizen?page=200		56		
357	“big telecom” site:savetheinternet.com	AT&T's Not-So-Secret Veto over 3G SlingPlayer Mobile | Save the ...	http://www.savetheinternet.com/blog/09/05/13/att%E2%80%99s-not-so-secret-veto-over-3g-slingplayer-mobile	The big telecom companies have all the power they need, and then some, to control the discussion and create the agenda. They don't need more. ...  	56		
358	“big telecom” site:savetheinternet.com	Doug Krauss | Save the Internet	http://www.savetheinternet.com/story/10246	Location Amana, IAUnited States 41Â° 48' 6.0444" N, 91Â° 52' 28.2144" W Your Headline: Don't give in to the big telecom companies. I'm a student at Kirkwood ...  	56		
359	“big telecom” site:savetheinternet.com	Margaret Murray | Save the Internet	http://www.savetheinternet.com/story/16248		56		
360	“big telecom” site:savetheinternet.com	Robert Dallin | Save the Internet	http://www.savetheinternet.com/story/13920	First of all the big telecom firms have plenty of market to themselves over the decades. Bowing to the political and economic pressures of these privately ...  	56		
361	“big telecom” site:savetheinternet.com	T.E. Little | Save the Internet	http://www.savetheinternet.com/story/2341	PLEASE DO NOT LET BIG TELECOM Companies dictate our lives! ONLY WHEN THERE IS COMPETITION IS IT FAIR TO ALL AND MOST FREE! Net Neutrality is essential to ...  	56		
362	“big telecom” site:savetheinternet.com	Jonathan Simmons | Save the Internet	http://www.savetheinternet.com/story/6427		56		
363	“big telecom” site:savetheinternet.com	Christina Benson | Save the Internet	http://www.savetheinternet.com/story/10007	Allowing corporations (such as big telecom companies) to restrict and limit our access to the free exchange of information and ideas is tantamount to ...  	56		
364	“big telecom” site:savetheinternet.com	Susan O\'Neill | Save the Internet	http://www.savetheinternet.com/story/3501	... would hand over what might be our last bastion of freedom in the media to the likes of AT&T and other big telecom companies for their control and profit ...  	56		
365	“big telecom” site:savetheinternet.com	Save the Internet | Join the fight for Internet Freedom	http://www.savetheinternet.com/node?page=2204	Don't let Big Telecom slow down my Internet access. The companies that currently control the "pipes" used to send data through the Internet (Verizon, ...  	56		
366	“big telecom” site:savetheinternet.com	Save the Internet | Join the fight for Internet Freedom	http://www.savetheinternet.com/node?page=2179	We need Net Neutrality. Just Say No to BIG Telecom . Net Neutrality is essential to free speech, equal opportunity and economic innovation in America. ...  	56		
367	“big telecom” site:savetheinternet.com	Steve Snyder | Save the Internet	http://www.savetheinternet.com/story/15163	Location DeSoto, TXUnited States 32Â° 37' 15.5712" N, 96Â° 54' 50.7996" W  Your Headline: Stop the Big  Cable- Big Telecom collusion Net Neutrality is essential ...  	56		
368	“big telecom” site:savetheinternet.com	Save the Internet | Join the fight for Internet Freedom	http://www.savetheinternet.com/node?page=1999	... the internet as it stands now is an important symbol of our freedom as Americans. The big telecom companies want to change this. ...  	56		
369	“big telecom” site:netneutrality.michaelgeist.ca	n/a	n/a	n/a	n/a		
370	“big telecom” site:wired.com/epicenter/2009/09/net-neutrality-announcement	n/a	n/a	n/a	n/a		
371	“big telecom” site:saveournet.ca	CRTC sides with Big Telecom and Fails Online Consumers | SaveOurNet.ca	http://saveournet.ca/content/crtc-sides-with-big-telecom-and-fails-online-consumers	CRTC sides with Big Telecom and Fails Online Consumers. Submitted by Steve Anderson on Thu, 11/20/2008 - 15:23. PRESS RELEASE ...  	16		
372	“big telecom” site:saveournet.ca	2009: Who Will Control Canada's Digital Soul? | SaveOurNet.ca	http://saveournet.ca/content/2009-who-will-control-canada%E2%80%99s-digital-soul	16 Jan 2009 ...  Big telecom companies are trying to do away with the governing guidelines of the Internet called Net Neutrality (or common carriage). ...  	16		
373	“big telecom” site:saveournet.ca	Clement: Internet Santa or Grinch? | SaveOurNet.ca	http://saveournet.ca/card	Sign the card through Twitter. Sign the card through Facebook. Sign it on our site: HERE. AND, thousands of people have already told Tony Clement to stop ...  	16		
374	“big telecom” site:saveournet.ca	SaveOurNet.ca | Protecting your Internet's level playing field	http://saveournet.ca/node?page=6	Big telecom companies are trying to do away with the governing guidelines of the Internet called ... CRTC sides with Big Telecom and Fails Online Consumers ...  	16		
375	“big telecom” site:saveournet.ca	Businesses Stand Up for Broadband Competition | SaveOurNet.ca	http://saveournet.ca/content/businesses-stand-up-broadband-competition	12 Sep 2009 ... This makes it harder for small independents to differentiate themselves, and thus compete, with the big telecom players. ...  	16		
376	“big telecom” site:saveournet.ca	Blogs | SaveOurNet.ca	http://saveournet.ca/blog?page=4	A great example of how we CAN win the fight against these big telecom companies. ..one technology at a time! From the Vancouver Sun: ...saveournet.ca/blog?page=4 - Cached 	16		
377	“big telecom” site:saveournet.ca	Clement: Internet Santa or Grinch? | SaveOurNet.ca	http://saveournet.ca/card?page=2	3 Dec 2009 ... Please stop Big Telecom companies from taking control of our Internet use. I support the opinions of Save our Net. ...  	16		
378	“big telecom” site:saveournet.ca	SaveOurNet.ca | Protecting your Internet's level playing field	http://saveournet.ca/node?page=5	Send the CRTC a Valentine of its own, urging them to put the public's interest before that of the big telecom companies. http://www.unionvoice.org/campaign/ ...  	16		
379	“big telecom” site:saveournet.ca	Clement: Internet Santa or Grinch? | SaveOurNet.ca	http://saveournet.ca/card?page=1	3 Dec 2009 ... stop Big Telecom companies from taking control of our Internet u ... Please stop 'Big Brother', the big telecom companies, in its tracks. ...  	16		
380	“big telecom” site:saveournet.ca	Tell Tony Clement you Want Net Neutrality | SaveOurNet.ca	http://saveournet.ca/TonyClement	We think that's wrong. When it comes to surfing the web, the internet user, not big telecom , should be in the driver's seat. ...  	16		
381	“big telecom” site:saveournet.ca	Media Advisory: CRTC to Make Landmark Decision on Internet Freedom ...	http://saveournet.ca/content/media-advisory-crtc-make-landmark-decision-internet-freedom	19 Nov 2008 ... to Canadian people and putting us on a path towards a more closed Internet defined by the interests of big telecom companies.â ...  	16		
382	“big telecom” site:saveournet.ca	No More Throttling | SaveOurNet.ca	http://saveournet.ca/content/make-sure-theyre-not-throttling-us	The big telecom companies did not initially intend to provide access to these unsanctioned services when they began selling access to the Internet. ...  	16		
383	“big telecom” site:saveournet.ca	Tell the CRTC what you think of their decision | SaveOurNet.ca	http://saveournet.ca/content/tell-crtc-what-you-think-their-decision	20 Nov 2008 ... *(NEW) The CRTC sided with Big Telecom and failed online consumers. The CRTC has announced that it will not force Bell Canada to stop its ...  	16		
384	“big telecom” site:saveournet.ca	Social Media Squad | SaveOurNet.ca	http://saveournet.ca/socialmedia	The Conservative federal government is NOT inclined to support an open Internet, and big telecom's are lobbying heavily. To keep a level playing field  on ...  	16		
385	“big telecom” site:saveournet.ca	SaveOurNet.ca Internet Dance Party | SaveOurNet.ca	http://saveournet.ca/danceparty	The big telecom companies that bring the Internet into our homes and workplaces are trying to take control of how we use the Internet. ...  	16		
386	“big telecom” site:saveournet.ca	Newsroom | SaveOurNet.ca	http://saveournet.ca/newsroom	CRTC sides with Big Telecom and Fails Online Consumers · Media Advisory: CRTC to Make Landmark Decision on Internet Freedom ...  	16		
387	“big telecom” site:news.cnet.com/Net-neutrality-showdown/2009-1028_3-6055133.html	n/a	n/a	n/a	n/a		
388	“big telecom” site:news.cnet.com/8301-30686_3-10357806-266.html	n/a	n/a	n/a	n/a		
389	“big telecom” site:searchnetworking.techtarget.com/sDefinition/0,,sid7_gci1207194,00.html	n/a	n/a	n/a	n/a		
